epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
68,0.5061,0.5108,0.751732918376008,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
69,0.5052,0.5117,0.7534304710708728,0.7528,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
70,0.5049,0.5105,0.75187438110058,0.7509,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
71,0.5062,0.5105,0.751732918376008,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
72,0.5047,0.5122,0.7520158438251521,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
73,0.5057,0.5103,0.7522987692742962,0.7514,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
74,0.5048,0.5099,0.751732918376008,0.7506,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
75,0.5047,0.51,0.7528646201725845,0.7518,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
76,0.5048,0.5104,0.7530060828971566,0.7522,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
77,0.5055,0.5095,0.7521573065497241,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
78,0.5049,0.5114,0.7530060828971566,0.7524,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
79,0.5049,0.5096,0.7522987692742962,0.7512,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
80,0.5049,0.5102,0.7524402319988683,0.7517,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
81,0.5048,0.5101,0.7524402319988683,0.7516,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
82,0.5044,0.5109,0.7528646201725845,0.7523,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
83,0.5045,0.5096,0.7528646201725845,0.7519,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
84,0.5042,0.5095,0.7530060828971566,0.7521,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
85,0.5036,0.5094,0.7528646201725845,0.7519,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
86,0.5037,0.5096,0.7530060828971566,0.7522,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
87,0.5035,0.5088,0.7525816947234404,0.7512,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
88,0.5039,0.5094,0.7530060828971566,0.7522,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
89,0.5043,0.5099,0.7521573065497241,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
90,0.5038,0.5086,0.7532890083463007,0.7518,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
91,0.5042,0.509,0.7528646201725845,0.7519,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
92,0.5043,0.5092,0.7524402319988683,0.7516,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
93,0.5036,0.5101,0.7521573065497241,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
94,0.5032,0.5109,0.75187438110058,0.7514,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
95,0.5038,0.5087,0.7534304710708728,0.7524,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
96,0.5036,0.5094,0.751732918376008,0.751,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
97,0.5044,0.5091,0.7522987692742962,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
98,0.5034,0.5091,0.751732918376008,0.751,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
99,0.5036,0.509,0.75187438110058,0.7511,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
100,0.5024,0.5083,0.7534304710708728,0.7524,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
1,0.665,0.6291,0.7040599801952185,0.7039,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
2,0.601,0.5809,0.7159428490592729,0.7159,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
3,0.5677,0.5632,0.7214598953175838,0.7204,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
4,0.5569,0.5575,0.7245720752581695,0.7229,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
