epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
89,0.5271,0.5254,0.7371622577450841,0.7363,MLP520-Tanh-Adagrad-0.001-0
90,0.5257,0.5253,0.7370207950205121,0.7361,MLP520-Tanh-Adagrad-0.001-0
91,0.526,0.5252,0.7361720186730797,0.7353,MLP520-Tanh-Adagrad-0.001-0
92,0.5262,0.5251,0.73687933229594,0.736,MLP520-Tanh-Adagrad-0.001-0
93,0.5258,0.5251,0.7365964068467958,0.7358,MLP520-Tanh-Adagrad-0.001-0
94,0.5256,0.525,0.736737869571368,0.7359,MLP520-Tanh-Adagrad-0.001-0
95,0.5246,0.5249,0.7365964068467958,0.7358,MLP520-Tanh-Adagrad-0.001-0
96,0.5242,0.5249,0.7364549441222238,0.7357,MLP520-Tanh-Adagrad-0.001-0
97,0.5261,0.5248,0.7364549441222238,0.7357,MLP520-Tanh-Adagrad-0.001-0
98,0.5248,0.5247,0.7364549441222238,0.7356,MLP520-Tanh-Adagrad-0.001-0
99,0.5253,0.5246,0.7358890932239355,0.735,MLP520-Tanh-Adagrad-0.001-0
100,0.5253,0.5246,0.7358890932239355,0.735,MLP520-Tanh-Adagrad-0.001-0
1,0.6959,0.6947,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
2,0.6951,0.6942,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
3,0.6947,0.6938,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
4,0.6943,0.6935,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
5,0.694,0.6932,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
6,0.6937,0.693,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
7,0.6934,0.6928,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
8,0.6932,0.6926,0.5062950912434574,0.3361,MLP520-Tanh-Adagrad-0.0001-0
9,0.693,0.6924,0.5062950912434574,0.3364,MLP520-Tanh-Adagrad-0.0001-0
10,0.6928,0.6922,0.5062950912434574,0.3366,MLP520-Tanh-Adagrad-0.0001-0
11,0.6925,0.692,0.5060121657943132,0.3365,MLP520-Tanh-Adagrad-0.0001-0
12,0.6924,0.6918,0.5058707030697411,0.3372,MLP520-Tanh-Adagrad-0.0001-0
13,0.6922,0.6916,0.5054463148960249,0.337,MLP520-Tanh-Adagrad-0.0001-0
14,0.692,0.6915,0.5053048521714528,0.3375,MLP520-Tanh-Adagrad-0.0001-0
15,0.6918,0.6913,0.5071438675908898,0.3421,MLP520-Tanh-Adagrad-0.0001-0
16,0.6917,0.6911,0.5075682557646061,0.3457,MLP520-Tanh-Adagrad-0.0001-0
17,0.6914,0.691,0.5091243457348988,0.3506,MLP520-Tanh-Adagrad-0.0001-0
18,0.6913,0.6908,0.5108218984297638,0.3564,MLP520-Tanh-Adagrad-0.0001-0
19,0.6911,0.6906,0.5116706747771962,0.3626,MLP520-Tanh-Adagrad-0.0001-0
20,0.691,0.6905,0.5157730937897864,0.3753,MLP520-Tanh-Adagrad-0.0001-0
21,0.6908,0.6903,0.5236950063658226,0.3962,MLP520-Tanh-Adagrad-0.0001-0
22,0.6906,0.6901,0.5333144716367237,0.4206,MLP520-Tanh-Adagrad-0.0001-0
23,0.6905,0.69,0.5408119960390437,0.44,MLP520-Tanh-Adagrad-0.0001-0
24,0.6903,0.6898,0.5464705050219267,0.4558,MLP520-Tanh-Adagrad-0.0001-0
25,0.6901,0.6897,0.5546753430471071,0.4737,MLP520-Tanh-Adagrad-0.0001-0
26,0.6899,0.6895,0.5590606875088414,0.484,MLP520-Tanh-Adagrad-0.0001-0
27,0.6898,0.6893,0.5652850473900127,0.4979,MLP520-Tanh-Adagrad-0.0001-0
28,0.6896,0.6892,0.5722167208940444,0.5125,MLP520-Tanh-Adagrad-0.0001-0
29,0.6895,0.689,0.577026453529495,0.5225,MLP520-Tanh-Adagrad-0.0001-0
30,0.6893,0.6889,0.5819776488895176,0.5319,MLP520-Tanh-Adagrad-0.0001-0
31,0.6891,0.6887,0.5862215306266799,0.54,MLP520-Tanh-Adagrad-0.0001-0
32,0.689,0.6885,0.5908898005375584,0.5499,MLP520-Tanh-Adagrad-0.0001-0
33,0.6888,0.6884,0.5949922195501486,0.558,MLP520-Tanh-Adagrad-0.0001-0
34,0.6886,0.6882,0.6010751167067477,0.5673,MLP520-Tanh-Adagrad-0.0001-0
35,0.6885,0.688,0.60531899844391,0.5745,MLP520-Tanh-Adagrad-0.0001-0
36,0.6883,0.6879,0.6102701938039327,0.5827,MLP520-Tanh-Adagrad-0.0001-0
37,0.6881,0.6877,0.6132409110199463,0.5881,MLP520-Tanh-Adagrad-0.0001-0
38,0.688,0.6875,0.6162116282359599,0.5931,MLP520-Tanh-Adagrad-0.0001-0
39,0.6878,0.6873,0.6197481963502617,0.599,MLP520-Tanh-Adagrad-0.0001-0
40,0.6876,0.6872,0.6262554816805772,0.6081,MLP520-Tanh-Adagrad-0.0001-0
41,0.6874,0.687,0.6292261988965907,0.6129,MLP520-Tanh-Adagrad-0.0001-0
42,0.6872,0.6868,0.631772527938888,0.6174,MLP520-Tanh-Adagrad-0.0001-0
43,0.687,0.6866,0.633470080633753,0.6206,MLP520-Tanh-Adagrad-0.0001-0
44,0.6868,0.6864,0.6350261706040459,0.6235,MLP520-Tanh-Adagrad-0.0001-0
45,0.6867,0.6862,0.6379968878200594,0.6277,MLP520-Tanh-Adagrad-0.0001-0
46,0.6865,0.6861,0.6387042014429198,0.6291,MLP520-Tanh-Adagrad-0.0001-0
47,0.6863,0.6859,0.6406846795869289,0.6322,MLP520-Tanh-Adagrad-0.0001-0
48,0.6861,0.6857,0.6426651577309379,0.6351,MLP520-Tanh-Adagrad-0.0001-0
49,0.6859,0.6855,0.6456358749469515,0.639,MLP520-Tanh-Adagrad-0.0001-0
50,0.6857,0.6853,0.6459188003960956,0.6398,MLP520-Tanh-Adagrad-0.0001-0
51,0.6856,0.6851,0.6470505021926722,0.6415,MLP520-Tanh-Adagrad-0.0001-0
52,0.6854,0.6849,0.6478992785401047,0.6428,MLP520-Tanh-Adagrad-0.0001-0
53,0.6851,0.6847,0.6480407412646768,0.6434,MLP520-Tanh-Adagrad-0.0001-0
54,0.685,0.6845,0.6477578158155326,0.6436,MLP520-Tanh-Adagrad-0.0001-0
55,0.6847,0.6843,0.6473334276418163,0.6436,MLP520-Tanh-Adagrad-0.0001-0
56,0.6846,0.6841,0.6483236667138209,0.6449,MLP520-Tanh-Adagrad-0.0001-0
57,0.6843,0.6839,0.6491724430612533,0.646,MLP520-Tanh-Adagrad-0.0001-0
58,0.6841,0.6837,0.650445607582402,0.6476,MLP520-Tanh-Adagrad-0.0001-0
59,0.6839,0.6835,0.6518602348281228,0.6492,MLP520-Tanh-Adagrad-0.0001-0
60,0.6837,0.6833,0.6527090111755552,0.6503,MLP520-Tanh-Adagrad-0.0001-0
61,0.6835,0.6831,0.6532748620738436,0.651,MLP520-Tanh-Adagrad-0.0001-0
62,0.6833,0.6828,0.6551138774932805,0.6531,MLP520-Tanh-Adagrad-0.0001-0
63,0.683,0.6826,0.6553968029424246,0.6536,MLP520-Tanh-Adagrad-0.0001-0
64,0.6828,0.6824,0.6558211911161409,0.6541,MLP520-Tanh-Adagrad-0.0001-0
65,0.6826,0.6822,0.6563870420144292,0.6548,MLP520-Tanh-Adagrad-0.0001-0
66,0.6824,0.682,0.6566699674635733,0.6552,MLP520-Tanh-Adagrad-0.0001-0
67,0.6822,0.6817,0.656104116565285,0.6547,MLP520-Tanh-Adagrad-0.0001-0
68,0.682,0.6815,0.6573772810864337,0.6561,MLP520-Tanh-Adagrad-0.0001-0
69,0.6817,0.6813,0.6582260574338662,0.6571,MLP520-Tanh-Adagrad-0.0001-0
70,0.6815,0.681,0.6587919083321545,0.6578,MLP520-Tanh-Adagrad-0.0001-0
71,0.6813,0.6808,0.6590748337812986,0.6582,MLP520-Tanh-Adagrad-0.0001-0
72,0.681,0.6806,0.6593577592304428,0.6585,MLP520-Tanh-Adagrad-0.0001-0
73,0.6808,0.6803,0.6596406846795869,0.6589,MLP520-Tanh-Adagrad-0.0001-0
74,0.6806,0.6801,0.6610553119253076,0.6604,MLP520-Tanh-Adagrad-0.0001-0
75,0.6803,0.6798,0.661621162823596,0.661,MLP520-Tanh-Adagrad-0.0001-0
76,0.6801,0.6796,0.6624699391710285,0.6619,MLP520-Tanh-Adagrad-0.0001-0
77,0.6798,0.6793,0.661762625548168,0.6613,MLP520-Tanh-Adagrad-0.0001-0
78,0.6796,0.6791,0.6619040882727402,0.6614,MLP520-Tanh-Adagrad-0.0001-0
79,0.6794,0.6788,0.6627528646201726,0.6623,MLP520-Tanh-Adagrad-0.0001-0
80,0.6791,0.6786,0.6641674918658933,0.6638,MLP520-Tanh-Adagrad-0.0001-0
81,0.6788,0.6783,0.6647333427641816,0.6644,MLP520-Tanh-Adagrad-0.0001-0
82,0.6786,0.6781,0.6651577309378979,0.6649,MLP520-Tanh-Adagrad-0.0001-0
83,0.6783,0.6778,0.665440656387042,0.6652,MLP520-Tanh-Adagrad-0.0001-0
84,0.678,0.6775,0.6662894327344745,0.666,MLP520-Tanh-Adagrad-0.0001-0
85,0.6778,0.6773,0.6675625972556232,0.6674,MLP520-Tanh-Adagrad-0.0001-0
86,0.6776,0.677,0.6684113736030556,0.6682,MLP520-Tanh-Adagrad-0.0001-0
87,0.6773,0.6767,0.6694016126750602,0.6692,MLP520-Tanh-Adagrad-0.0001-0
88,0.677,0.6765,0.6703918517470646,0.6703,MLP520-Tanh-Adagrad-0.0001-0
89,0.6768,0.6762,0.6706747771962088,0.6706,MLP520-Tanh-Adagrad-0.0001-0
90,0.6765,0.6759,0.6719479417173575,0.6718,MLP520-Tanh-Adagrad-0.0001-0
91,0.6761,0.6756,0.6720894044419295,0.672,MLP520-Tanh-Adagrad-0.0001-0
92,0.6758,0.6753,0.6725137926156458,0.6724,MLP520-Tanh-Adagrad-0.0001-0
93,0.6756,0.6751,0.6726552553402179,0.6726,MLP520-Tanh-Adagrad-0.0001-0
94,0.6754,0.6748,0.6733625689630782,0.6733,MLP520-Tanh-Adagrad-0.0001-0
95,0.6751,0.6745,0.6739284198613665,0.6739,MLP520-Tanh-Adagrad-0.0001-0
96,0.6747,0.6742,0.6744942707596548,0.6744,MLP520-Tanh-Adagrad-0.0001-0
97,0.6745,0.6739,0.6750601216579432,0.675,MLP520-Tanh-Adagrad-0.0001-0
98,0.6742,0.6736,0.6752015843825152,0.6752,MLP520-Tanh-Adagrad-0.0001-0
99,0.6739,0.6733,0.6753430471070873,0.6753,MLP520-Tanh-Adagrad-0.0001-0
100,0.6736,0.673,0.6753430471070873,0.6753,MLP520-Tanh-Adagrad-0.0001-0
