epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
65,0.4918,0.5301,0.742396378554251,0.736,MLP520-ReLU-SGD-0.1-0
66,0.4877,0.5206,0.7494695147828547,0.7482,MLP520-ReLU-SGD-0.1-0
67,0.4892,0.53,0.73687933229594,0.729,MLP520-ReLU-SGD-0.1-0
68,0.4903,0.5348,0.7459329466685528,0.7414,MLP520-ReLU-SGD-0.1-0
69,0.4933,0.5243,0.742537841278823,0.7384,MLP520-ReLU-SGD-0.1-0
70,0.4917,0.5316,0.7428207667279672,0.741,MLP520-ReLU-SGD-0.1-0
71,0.4859,0.5316,0.7477719620879898,0.7473,MLP520-ReLU-SGD-0.1-0
72,0.4877,0.5386,0.7426793040033951,0.7425,MLP520-ReLU-SGD-0.1-0
73,0.4889,0.5315,0.7377281086433725,0.7331,MLP520-ReLU-SGD-0.1-0
74,0.4899,0.5447,0.7252793888810298,0.714,MLP520-ReLU-SGD-0.1-0
75,0.4904,0.5363,0.7315037487622011,0.7223,MLP520-ReLU-SGD-0.1-0
76,0.4894,0.5475,0.7374451831942284,0.7309,MLP520-ReLU-SGD-0.1-0
77,0.4936,0.5264,0.7448012448719762,0.7431,MLP520-ReLU-SGD-0.1-0
78,0.486,0.5229,0.7347573914273589,0.7271,MLP520-ReLU-SGD-0.1-0
79,0.4819,0.5611,0.7365964068467958,0.7366,MLP520-ReLU-SGD-0.1-0
80,0.4852,0.5274,0.7422549158296788,0.7382,MLP520-ReLU-SGD-0.1-0
81,0.4883,0.5541,0.7373037204696562,0.7373,MLP520-ReLU-SGD-0.1-0
82,0.4868,0.5611,0.6986843966614797,0.6922,MLP520-ReLU-SGD-0.1-0
83,0.4888,0.5415,0.744235393973688,0.743,MLP520-ReLU-SGD-0.1-0
84,0.4886,0.5425,0.7433866176262555,0.7428,MLP520-ReLU-SGD-0.1-0
85,0.4863,0.5353,0.7404159004102419,0.7353,MLP520-ReLU-SGD-0.1-0
86,0.4793,0.5743,0.7464987975668411,0.746,MLP520-ReLU-SGD-0.1-0
87,0.481,0.542,0.7421134531051068,0.739,MLP520-ReLU-SGD-0.1-0
88,0.4899,0.5489,0.7457914839439808,0.7452,MLP520-ReLU-SGD-0.1-0
89,0.4821,0.5885,0.7457914839439808,0.7455,MLP520-ReLU-SGD-0.1-0
90,0.4815,0.5371,0.7299476587919084,0.7238,MLP520-ReLU-SGD-0.1-0
91,0.4803,0.5525,0.7259867025038902,0.7181,MLP520-ReLU-SGD-0.1-0
92,0.4849,0.5427,0.7404159004102419,0.7366,MLP520-ReLU-SGD-0.1-0
93,0.4946,0.5384,0.7293818078936201,0.7202,MLP520-ReLU-SGD-0.1-0
94,0.4974,0.5237,0.7448012448719762,0.7441,MLP520-ReLU-SGD-0.1-0
95,0.4836,0.5527,0.7426793040033951,0.7412,MLP520-ReLU-SGD-0.1-0
